"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
DAVIS.T,20100903,740,0.000,,37.8,13.9,21.1,C,N,2,,,31.7,27.8,8.376,271,,,
DAVIS.T,20100904,810,0.000,,34.4,11.7,18.9,C,S,1,,,31.1,27.8,11.67,270,,,
DAVIS.T,20100905,841,0.000,,34.4,12.2,23.9,C,E,1,,,30.6,27.8,8.629,270,,,
DAVIS.T,20100906,900,0.000,,35.6,21.1,27.2,C,N,9,,,30.0,27.8,16.24,270,,,
DAVIS.T,20100907,750,0.000,,29.4,12.8,18.9,C,S,5,,,30.0,27.8,11.42,262,,,
DAVIS.T,20100908,735,0.000,,24.4,15.0,16.7,PC,SW,6,,,28.3,27.2,8.376,218,,,
DAVIS.T,20100909,720,2.792,,25.0,11.7,14.4,CY,SE,0,,,27.8,25.6,7.107,213,,,
DAVIS.T,20100910,2359,0.000,,28.9,9.4,16.7,C,NW,2,,,28.9,26.1,4.822,257,,,
DAVIS.T,20100911,2359,0.000,,31.1,10.0,,,,,,,28.9,25.6,8.883,255,,,
DAVIS.T,20100912,2359,0.000,,31.7,11.7,,,,,,,28.9,25.6,9.137,250,,,
DAVIS.T,20100913,810,0.000,,28.3,10.6,16.1,C,W,3,,,28.3,26.1,8.376,232,,,
DAVIS.T,20100914,820,0.000,,31.1,6.7,14.4,C,0,0,,,28.3,25.0,5.838,251,,,
DAVIS.T,20100915,705,0.000,,30.6,9.4,12.8,C,W,1,,,28.3,25.0,5.838,246,,,
DAVIS.T,20100916,710,0.000,,32.2,10.6,13.9,C,NW,1,,,28.3,25.0,7.107,241,,,
DAVIS.T,20100917,820,0.000,,31.7,13.3,22.2,PC,S,1,,,28.3,26.1,6.599,219,,,
DAVIS.T,20100918,745,0.000,,29.4,13.3,20.6,C,S,1,,,28.3,25.6,7.107,239,,,
DAVIS.T,20100919,735,0.508,,26.1,14.4,17.2,R,SW,2,,,26.7,25.6,7.107,173,,,
DAVIS.T,20100920,730,2.031,,29.4,11.7,17.2,C,N,5,,,27.2,24.4,4.061,235,,,
DAVIS.T,20100921,720,0.000,,26.7,10.6,15.6,C,S,1,,,26.7,24.4,6.599,223,,,
DAVIS.T,20100922,725,0.000,,25.6,8.9,12.2,C,N,4,,,26.1,23.9,7.107,228,,,
DAVIS.T,20100923,840,0.000,,29.4,8.9,16.7,C,N,2,,,26.7,23.9,5.330,231,,,
DAVIS.T,20100924,830,0.000,,32.8,11.7,20.6,C,N,2,,,26.7,23.9,4.569,230,,,
DAVIS.T,20100925,728,0.000,,35.0,10.6,17.2,C,N,3,,,27.2,24.4,7.868,228,,,
DAVIS.T,20100926,818,0.000,,36.7,15.0,21.7,C,N,3,,,27.8,25.0,7.107,231,,,
DAVIS.T,20100927,835,0.000,,37.2,11.7,21.7,C,N,2,,,28.3,25.6,8.883,224,,,
DAVIS.T,20100928,720,0.000,,38.9,16.1,20.6,C,N,2,,,28.9,25.6,7.614,214,,,
DAVIS.T,20100929,730,0.000,,39.4,18.9,23.9,C,N,4,,,29.4,25.6,9.391,210,,,
DAVIS.T,20100930,705,0.000,,33.9,13.9,17.2,C,NW,2,,,28.9,26.7,9.899,212,,,
DAVIS.T,20101001,848,0.000,,32.2,12.2,18.9,PC,NW,1,,,27.8,26.1,7.107,210,,,
DAVIS.T,20101002,745,0.000,,33.3,12.2,17.8,PC,N,1,,,27.8,26.1,6.345,192,,,
DAVIS.T,20101003,750,0.000,,26.7,15.0,18.9,PC,S,4,,,27.2,25.6,7.614,175,,,
DAVIS.T,20101004,805,0.000,,22.2,10.0,12.8,PC,N,1,,,25.6,25.6,6.091,197,,,
DAVIS.T,20101005,745,0.000,,24.4,12.8,16.7,PC,N,3,,,25.0,23.9,4.569,176,,,
DAVIS.T,20101006,820,0.000,,25.6,10.0,16.7,PC,SE,1,,,25.6,23.3,6.853,193,,,
DAVIS.T,20101007,840,0.000,,23.9,10.6,17.2,PC,SW,1,,,25.0,23.3,5.584,194,,,
DAVIS.T,20101008,740,0.000,,26.1,7.2,12.8,PC,N,2,,,24.4,22.8,6.345,185,,,
DAVIS.T,20101009,800,0.000,,30.6,10.6,15.6,PC,N,4,,,25.0,22.2,4.061,190,,,
DAVIS.T,20101010,800,0.000,,32.2,12.2,17.8,C,N,1,,,26.1,22.2,6.091,192,,,
DAVIS.T,20101011,847,0.000,,32.8,13.9,25.0,C,N,10,,,26.1,24.4,5.076,189,,,
DAVIS.T,20101012,850,0.000,,32.8,20.0,25.6,C,N,5,,,26.7,24.4,20.81,195,,,
DAVIS.T,20101013,815,0.000,,33.3,11.7,20.6,C,N,2,,,26.1,23.9,9.899,189,,,
DAVIS.T,20101014,805,0.000,,34.4,13.9,19.4,HZ,N,1,,,26.1,23.9,6.853,180,,,
DAVIS.T,20101015,755,0.000,,33.9,13.9,20.0,PC,0,0,,,26.7,23.9,6.345,182,,,
DAVIS.T,20101016,800,0.000,,29.4,11.1,15.6,PC,SE,2,,,25.6,23.9,6.853,169,,,
DAVIS.T,20101017,800,0.000,,17.8,12.2,15.0,PC,E,1,,,23.9,23.9,7.107,36,,,
DAVIS.T,20101018,805,1.015,,24.4,10.6,14.4,,0,0,,,23.3,22.2,0.254,158,,,
DAVIS.T,20101019,825,0.000,,27.8,8.3,16.7,C,N,1,,,23.3,21.1,4.569,169,,,
DAVIS.T,20101020,845,0.000,,25.6,9.4,15.6,C,N,1,,,23.3,21.1,5.330,161,,,
DAVIS.T,20101021,900,0.000,,22.2,9.4,17.8,PC,SW,3,,,22.2,21.1,4.569,137,,,
DAVIS.T,20101022,900,1.015,,18.9,12.2,16.7,CY,0,0,,,21.1,20.6,4.315,77,,,
DAVIS.T,20101023,810,0.508,,17.2,11.1,12.2,R,SE,4,,,19.4,19.4,3.046,31,,,
DAVIS.T,20101024,820,4.061,,18.3,11.1,15.0,R,S,7,,,19.4,18.9,0.000,22,,,
DAVIS.T,20101025,810,13.95,,18.9,9.4,12.8,CY,SE,1,,,18.9,17.8,5.076,161,,,
DAVIS.T,20101026,725,0.000,,18.9,6.1,8.3,C,N,1,,,18.3,16.7,3.046,168,,,
DAVIS.T,20101027,720,0.000,,17.8,5.0,7.8,PC,N,2,,,16.7,15.6,4.822,123,,,
DAVIS.T,20101028,730,0.000,,18.3,7.2,10.0,PC,N,2,,,17.2,15.6,2.284,125,,,
DAVIS.T,20101029,720,0.000,,16.1,9.4,11.7,CY,N,6,,,17.2,16.1,3.807,75,,,
DAVIS.T,20101030,830,2.031,,17.2,10.6,13.3,CY,S,4,,,16.7,16.1,2.031,62,,,
DAVIS.T,20101031,732,0.508,,21.1,8.9,10.0,F,SE,1,,,18.3,16.1,1.269,137,,,
DAVIS.T,20101101,730,0.000,,23.9,8.9,12.2,C,NW,2,,,18.9,15.6,2.792,150,,,
DAVIS.T,20101102,730,0.000,,24.4,8.9,12.8,C,NW,2,,,18.9,16.7,3.300,149,,,
DAVIS.T,20101103,720,0.000,,26.1,10.0,12.2,PC,N,2,,,18.9,16.7,4.061,135,,,
DAVIS.T,20101104,735,0.000,,26.7,10.6,12.8,PC,N,1,,,19.4,16.7,3.300,128,,,
DAVIS.T,20101105,730,0.000,,26.7,10.6,12.2,PC,NW,1,,,20.0,17.2,3.553,123,,,
DAVIS.T,20101106,732,0.000,,23.3,8.9,11.7,C,S,1,,,19.4,17.8,4.569,139,,,
DAVIS.T,20101107,828,6.345,,16.7,10.6,13.3,R,SE,6,,,17.8,18.9,5.076,45,,,
DAVIS.T,20101108,825,2.284,,16.1,3.9,9.4,C,NW,1,,,16.7,15.6,1.015,143,,,
DAVIS.T,20101109,830,0.000,,16.7,3.3,8.3,PC,0,0,,,15.0,13.9,2.792,114,,,
DAVIS.T,20101110,830,0.508,,16.7,6.7,10.6,C,N,3,,,15.0,12.8,3.300,141,,,
DAVIS.T,20101111,855,0.000,,18.9,7.8,12.8,PC,NW,6,,,15.6,13.9,5.076,139,,,
DAVIS.T,20101112,900,0.000,,19.4,2.2,9.4,PC,N,2,,,14.4,13.9,4.569,136,,,
DAVIS.T,20101113,827,0.000,,23.3,8.3,14.4,C,N,6,,,15.6,12.8,6.091,121,,,
DAVIS.T,20101114,830,0.000,,26.7,10.0,14.4,PC,N,3,,,17.2,13.9,9.137,124,,,
DAVIS.T,20101115,825,0.000,,26.1,17.2,18.9,C,NE,4,,,18.3,15.6,9.391,134,,,
DAVIS.T,20101116,840,0.000,,23.3,8.9,14.4,C,N,6,,,13.9,12.8,8.122,137,,,
DAVIS.T,20101117,840,0.000,,21.7,4.4,11.1,PC,N,1,,,13.9,12.8,5.330,132,,,
DAVIS.T,20101118,845,0.000,,18.9,6.1,11.1,PC,S,3,,,15.6,14.4,3.300,134,,,
DAVIS.T,20101119,830,0.000,,15.0,8.3,12.8,CY,SW,2,,,15.0,14.4,3.807,44,,,
DAVIS.T,20101120,830,13.95,,12.2,5.6,7.2,R,S,7,,,13.3,13.3,2.792,59,,,
DAVIS.T,20101121,835,22.08,,13.9,3.3,7.8,PC,S,4,,,12.8,11.1,2.538,117,,,
DAVIS.T,20101122,810,0.000,,12.8,6.1,8.3,PC,S,4,,,12.2,11.1,2.284,93,,,
DAVIS.T,20101123,835,1.777,,14.4,9.4,10.6,CY,S,4,,,12.8,11.7,1.015,104,,,
DAVIS.T,20101124,845,0.000,,10.0,0.6,3.9,C,N,5,,,10.0,10.0,3.046,129,,,
DAVIS.T,20101125,910,0.000,,11.1,0.6,5.0,C,N,4,,,10.0,8.3,3.807,124,,,
DAVIS.T,20101126,855,0.000,,11.7,0.0,5.0,PC,N,3,,,9.4,8.3,1.269,106,,,
DAVIS.T,20101127,835,2.538,,11.1,4.4,6.1,R,SE,4,,,9.4,7.8,1.777,36,,,
DAVIS.T,20101128,840,4.061,,10.6,0.0,2.8,C,NW,1,,,9.4,7.8,0.254,122,,,
DAVIS.T,20101129,840,0.000,,11.1,0.6,5.0,C,N,4,,,10.0,7.8,2.031,121,,,
DAVIS.T,20101130,830,0.000,,11.1,0.6,3.3,CY,N,2,,,8.3,7.8,1.269,74,,,
DAVIS.T,20101201,850,0.000,,12.8,1.7,5.6,PC,N,2,,,8.9,7.2,0.508,101,,,
DAVIS.T,20101202,900,0.000,,11.1,2.8,7.2,CY,SE,2,,,8.9,7.2,1.015,36,,,
DAVIS.T,20101203,850,5.838,,15.0,6.7,8.3,CY,N,5,,,10.0,7.8,0.761,54,,,
DAVIS.T,20101204,847,0.000,,21.7,7.8,9.4,F+,,,,,10.6,8.9,0.761,49,,,
DAVIS.T,20101205,730,3.553,,13.3,8.9,11.1,F,,,,,11.7,6.1,1.269,32,,,
DAVIS.T,20101206,845,9.899,,17.8,11.7,12.2,CY,SE,4,,,12.8,10.6,1.269,102,,,
DAVIS.T,20101207,835,0.000,,15.6,5.6,8.9,PC,N,2,,,12.2,11.1,1.269,97,,,
DAVIS.T,20101208,840,5.838,,12.8,8.3,10.0,R,SE,3,,,11.7,11.1,1.269,24,,,
DAVIS.T,20101209,855,5.076,,16.7,10.0,11.7,CY,SE,3,,,13.3,11.1,0.000,61,,,
DAVIS.T,20101210,845,0.000,,21.1,12.2,13.3,F,SE,5,,,13.9,11.7,0.761,58,,,
DAVIS.T,20101211,850,0.000,,16.7,11.7,14.4,F,W,0,,,13.9,12.8,0.508,40,,,
DAVIS.T,20101212,857,0.000,,15.0,10.6,13.3,F,N,0,,,13.9,13.3,0.508,28,,,
DAVIS.T,20101213,855,0.000,,13.3,11.7,12.2,CY,W,0,,,13.3,13.3,0.508,19,,,
DAVIS.T,20101214,840,1.015,,13.9,10.6,11.7,CY,S,5,,,12.8,12.8,0.761,24,,,
DAVIS.T,20101215,800,35.53,,12.2,3.3,6.7,F+,NW,3,,,10.0,8.9,0.761,65,,,
DAVIS.T,20101216,800,0.254,,8.3,0.6,,,,,,,9.4,8.3,1.523,70,,,
DAVIS.T,20101217,830,4.315,,15.6,3.9,6.1,R,N,2,,,9.4,8.9,1.015,16,,,
DAVIS.T,20101218,800,18.52,,11.1,5.0,14.4,CY,S,4,,,10.6,8.9,4.569,29,,,
DAVIS.T,20101219,800,30.20,,13.3,11.1,11.1,,S,2,,,11.1,9.4,4.315,40,,,
DAVIS.T,20101220,800,6.599,,11.1,7.8,8.9,CY,W,2,,,10.6,10.0,1.523,37,,,
DAVIS.T,20101221,840,6.091,,11.7,7.2,8.3,CY,SE,4,,,10.0,10.0,0.761,66,,,
DAVIS.T,20101222,835,12.43,,13.3,7.8,11.1,CY,E,1,,,11.1,10.0,1.015,40,,,
DAVIS.T,20101223,855,0.000,,13.3,6.1,7.8,CY,W,2,,,11.1,10.0,0.508,80,,,
DAVIS.T,20101224,900,0.000,,11.1,5.0,7.2,F+,NW,2,,,10.0,10.0,0.508,37,,,
DAVIS.T,20101225,855,0.254,,10.6,6.7,9.4,R,E,2,,,10.0,10.0,0.508,5,,,
DAVIS.T,20101226,855,15.22,,14.4,6.7,8.3,CY,SE,3,,,11.1,9.4,1.015,79,,,
DAVIS.T,20101227,900,0.000,,11.7,5.6,7.2,F,N,5,,,10.6,9.4,1.015,64,,,
DAVIS.T,20101228,845,0.761,,13.3,6.7,8.9,CY,S,2,,,10.0,10.0,1.269,27,,,
DAVIS.T,20101229,840,9.899,,12.8,8.3,10.0,C,W,5,,,11.1,9.4,1.015,111,,,
DAVIS.T,20101230,835,0.000,,10.6,-1.1,2.2,C,N,1,,,8.3,7.8,1.015,105,,,
DAVIS.T,20101231,855,0.000,,8.3,-1.1,2.2,PC,N,2,,,8.9,7.2,3.553,85,,,
DAVIS.T,20110101,855,8.883,,6.1,1.7,2.2,R,N,4,,,7.2,6.7,1.777,15,,,
DAVIS.T,20110102,855,15.73,,9.4,2.2,6.1,R,N,1,,,7.8,6.7,1.777,16,,,
DAVIS.T,20110103,840,7.868,,9.4,2.2,4.4,C,NW,3,,,8.3,6.7,1.523,106,,,
DAVIS.T,20110104,845,0.254,,11.1,0.0,2.8,C,N,2,,,7.8,6.7,1.015,114,,,
DAVIS.T,20110105,900,0.000,,11.1,0.0,3.9,PC,N,2,,,7.2,6.1,1.015,117,,,
DAVIS.T,20110106,900,0.000,,6.1,0.6,3.3,F,SE,1,,,7.2,5.6,1.015,35,,,
DAVIS.T,20110107,845,0.000,,4.4,2.8,3.9,F,N,2,,,6.7,6.7,0.254,20,,,
DAVIS.T,20110108,855,0.000,,3.9,2.8,2.8,F,S,1,,,6.7,6.7,0.508,16,,,
DAVIS.T,20110109,855,0.000,,7.8,2.2,3.3,PC,NW,3,,,7.8,6.1,0.254,104,,,
DAVIS.T,20110110,830,0.000,,7.8,-2.2,0.6,PC,E,0,,,6.7,5.6,0.761,103,,,
DAVIS.T,20110111,840,0.000,,7.2,1.1,4.4,CY,N,3,,,6.7,5.6,1.015,40,,,
DAVIS.T,20110112,855,0.000,,12.2,4.4,6.7,CY,N,4,,,7.8,6.1,0.508,80,,,
DAVIS.T,20110113,850,0.508,,11.7,3.9,7.2,CY,S,2,,,8.3,6.1,1.269,32,,,
DAVIS.T,20110114,845,2.031,,17.8,6.1,10.6,PC,NW,4,,,10.0,6.7,0.254,117,,,
DAVIS.T,20110115,825,0.254,,10.6,4.4,6.1,F+,SE,1,,,8.9,8.9,2.031,40,,,
DAVIS.T,20110116,855,0.254,,10.6,6.1,8.3,F+,NW,1,,,10.0,8.3,0.000,29,,,
DAVIS.T,20110117,840,0.000,,10.6,8.3,8.9,F,N,1,,,10.0,8.9,2.031,27,,,
DAVIS.T,20110118,850,0.000,,15.0,7.8,8.3,CY,NW,1,,,11.1,10.0,0.508,116,,,
DAVIS.T,20110119,850,0.000,,17.2,6.1,7.8,F,N,5,,,10.6,8.9,1.523,90,,,
DAVIS.T,20110120,845,0.000,,17.2,2.8,7.8,PC,0,0,,,10.6,8.9,3.807,131,,,
DAVIS.T,20110121,840,0.000,,18.3,2.2,6.7,C,S,0,,,10.6,8.9,2.284,127,,,
DAVIS.T,20110122,855,0.000,,21.7,5.0,10.6,PC,N,4,,,11.1,8.9,1.523,128,,,
DAVIS.T,20110123,855,0.000,,16.1,2.8,5.6,F+,SE,1,,,10.6,8.9,6.345,85,,,
DAVIS.T,20110124,835,0.000,,17.8,1.7,5.6,PC,S,1,,,10.6,8.9,0.761,129,,,
DAVIS.T,20110125,845,0.000,,17.8,2.8,6.1,F+,NW,1,,,11.1,8.9,1.269,124,,,
DAVIS.T,20110126,855,0.000,,12.8,5.0,6.1,F+,S,1,,,10.6,8.9,1.269,95,,,
DAVIS.T,20110127,855,0.254,,8.9,2.8,4.4,F+,E,0,,,10.0,9.4,1.269,57,,,
DAVIS.T,20110128,900,0.254,,7.2,3.3,4.4,F+,S,1,,,10.0,8.9,0.508,35,,,
DAVIS.T,20110129,855,0.508,,10.0,4.4,5.6,F+,NW,1,,,8.9,8.9,0.000,33,,,
DAVIS.T,20110130,845,10.40,,10.6,5.6,7.2,CY,SE,3,,,9.4,8.9,1.523,41,,,
DAVIS.T,20110131,900,0.761,,15.6,1.7,7.2,PC,NW,0,,,10.0,8.3,0.508,142,,,
DAVIS.T,20110201,845,0.000,,16.7,1.1,7.8,C,N,4,,,10.0,8.3,0.508,152,,,
DAVIS.T,20110202,830,0.000,,16.1,5.0,8.3,PC,NW,8,,,9.4,8.9,6.853,155,,,
DAVIS.T,20110203,855,0.000,,16.1,-0.6,4.4,PC,W,2,,,10.0,7.8,4.061,140,,,
DAVIS.T,20110204,830,0.000,,17.8,1.1,3.9,PC,0,0,,,10.0,7.8,1.777,128,,,
DAVIS.T,20110205,730,0.000,,23.9,2.8,6.1,PC,N,1,,,11.1,8.9,0.508,135,,,
DAVIS.T,20110206,815,0.000,,23.3,6.1,15.0,PC,NW,9,,,12.8,10.0,6.345,154,,,
DAVIS.T,20110207,830,0.000,,21.1,4.4,8.3,C,N,3,,,13.3,11.1,6.853,154,,,
DAVIS.T,20110208,840,0.000,,15.0,8.3,9.4,C,NW,13,,,12.2,11.1,6.599,165,,,
DAVIS.T,20110209,825,0.000,,16.1,6.1,8.9,C,N,5,,,12.2,8.9,10.40,166,,,
DAVIS.T,20110210,745,0.000,,18.3,1.1,2.8,C,N,1,,,12.2,10.0,4.315,165,,,
DAVIS.T,20110211,835,0.000,,18.9,0.6,5.0,PC,N,2,,,11.7,10.0,2.538,156,,,
DAVIS.T,20110212,815,0.000,,19.4,1.1,5.0,C,N,1,,,12.2,10.0,2.538,166,,,
DAVIS.T,20110213,805,0.000,,19.4,0.6,2.8,C,N,1,,,12.2,10.0,2.792,163,,,
DAVIS.T,20110214,2359,0.508,,13.3,7.2,9.4,R,SE,9,,,11.1,10.0,4.315,48,,,
DAVIS.T,20110215,2359,0.508,,16.7,9.4,,CY,S,4,,,11.7,10.6,0.000,85,,,
DAVIS.T,20110216,2359,11.67,,11.1,3.9,8.3,PC,0,0,,,11.1,11.1,3.553,125,,,
DAVIS.T,20110217,2359,7.868,,8.3,3.9,,R,SE,4,,,9.4,9.4,4.569,30,,,
DAVIS.T,20110218,845,17.00,,6.7,4.4,5.6,F,NW,1,,,8.3,8.3,2.284,49,,,
DAVIS.T,20110219,840,16.49,,9.4,2.2,4.4,CY,SE,4,,,7.8,7.2,1.015,116,,,
DAVIS.T,20110220,830,1.015,,12.8,-0.6,2.8,C,NE,0,,,8.9,6.7,0.761,127,,,
DAVIS.T,20110221,820,0.254,,11.7,1.7,4.4,CY,SE,3,,,9.4,6.1,2.284,121,,,
DAVIS.T,20110222,845,0.000,,15.0,1.7,5.6,C,N,1,,,10.0,7.2,1.523,139,,,
DAVIS.T,20110223,845,0.000,,14.4,2.2,5.6,CY,N,1,,,10.0,7.2,1.777,160,,,
DAVIS.T,20110224,850,0.000,,10.6,2.2,6.7,CY,S,3,,,8.9,7.8,3.046,35,,,
DAVIS.T,20110225,845,31.98,,12.2,5.6,8.3,PC,S,5,,,10.0,8.9,6.091,149,,,
DAVIS.T,20110226,840,0.761,,10.0,-1.1,2.8,C,N,7,,,8.9,7.2,3.300,196,,,
DAVIS.T,20110227,800,0.000,,13.3,-1.1,1.7,C,N,0,,,8.9,6.7,2.538,197,,,
DAVIS.T,20110228,805,0.000,,15.0,0.6,3.9,C,S,1,,,10.0,6.1,3.300,195,,,
DAVIS.T,20110301,845,0.000,,16.1,1.1,7.2,PC,N,1,,,10.6,7.2,2.031,193,,,
DAVIS.T,20110302,850,6.853,,14.4,5.6,10.6,R,SE,4,,,10.6,7.8,3.553,83,,,
DAVIS.T,20110303,850,0.761,,18.3,7.2,12.2,C,S,2,,,12.8,9.4,0.000,196,,,
DAVIS.T,20110304,720,0.000,,17.2,5.6,7.2,C,NW,2,,,12.2,10.6,3.046,160,,,
DAVIS.T,20110305,815,0.000,,20.0,6.1,10.0,PC,SE,2,,,12.8,10.6,2.538,140,,,
DAVIS.T,20110306,825,13.70,,13.9,10.0,11.1,R,SE,1,,,12.8,10.6,3.553,38,,,
DAVIS.T,20110307,850,6.091,,16.7,7.2,10.0,PC,NW,3,,,12.8,11.7,0.254,173,,,
DAVIS.T,20110308,850,0.000,,19.4,6.7,11.1,PC,S,1,,,13.9,11.7,3.046,189,,,
DAVIS.T,20110309,840,0.000,,17.2,8.3,11.1,CY,SW,1,,,13.9,11.1,2.538,137,,,
DAVIS.T,20110310,855,0.000,,16.7,7.8,12.8,PC,S,3,,,13.3,12.2,2.538,124,,,
DAVIS.T,20110311,835,0.000,,17.8,3.3,10.6,C,0,0,,,13.9,11.1,2.031,216,,,
DAVIS.T,20110312,800,0.000,,19.4,6.7,8.3,CY,S,0,,,14.4,11.1,3.300,194,,,
DAVIS.T,20110313,805,0.000,,17.8,7.8,11.1,CY,S,2,,,13.3,11.7,3.300,78,,,
DAVIS.T,20110314,845,10.91,,18.3,8.9,14.4,CY,NW,2,,,15.0,12.8,1.015,95,,,
DAVIS.T,20110315,740,1.777,,15.0,12.2,12.8,R,SE,3,,,13.9,13.3,1.777,41,,,
DAVIS.T,20110316,735,10.40,,16.1,11.1,11.7,PC,SW,2,,,14.4,12.8,0.508,162,,,
DAVIS.T,20110317,825,0.000,,16.7,2.2,7.8,C,SE,2,,,13.9,11.7,0.254,214,,,
DAVIS.T,20110318,820,0.508,,12.2,6.7,10.6,CY,SE,4,,,12.8,11.7,4.315,39,,,
DAVIS.T,20110319,855,18.52,,11.1,6.1,7.2,R,S,4,,,10.0,10.0,0.508,46,,,
DAVIS.T,20110320,855,26.90,,11.1,6.7,8.9,CY,SE,7,,,10.6,10.0,4.061,77,,,
DAVIS.T,20110321,810,5.076,,16.1,3.9,7.2,PC,SE,2,,,12.2,10.0,0.000,208,,,
DAVIS.T,20110322,830,0.000,,15.6,4.4,9.4,PC,SE,3,,,11.7,10.0,3.807,183,,,
DAVIS.T,20110323,830,10.66,,13.3,8.3,8.9,R,SE,6,,,11.7,10.0,4.061,117,,,
DAVIS.T,20110324,840,5.584,,11.1,6.7,7.8,R,SE,11,,,10.0,10.6,3.046,34,,,
DAVIS.T,20110325,855,31.98,,13.9,6.7,10.0,PC,S,6,,,10.6,8.9,6.091,123,,,
DAVIS.T,20110326,840,9.899,,13.3,8.3,8.9,R,SE,11,,,11.1,8.9,3.046,105,,,
DAVIS.T,20110327,855,1.523,,14.4,4.4,10.6,CY,SW,4,,,11.1,10.0,1.269,120,,,
DAVIS.T,20110328,855,0.000,,16.7,3.9,9.4,PC,N,6,,,12.2,9.4,1.777,256,,,
DAVIS.T,20110329,840,0.000,,21.7,5.6,11.7,PC,N,4,,,15.0,10.0,3.553,244,,,
DAVIS.T,20110330,850,0.000,,27.8,11.1,17.2,PC,N,5,,,15.6,10.6,4.569,251,,,
DAVIS.T,20110331,855,0.000,,26.1,10.6,17.8,C,N,2,,,17.2,12.8,7.614,262,,,
DAVIS.T,20110401,805,0.000,,27.8,10.0,16.7,PC,N,1,,,18.3,14.4,5.076,243,,,
DAVIS.T,20110402,855,0.000,,22.8,12.8,17.8,PC,N,5,,,18.3,15.0,5.330,221,,,
DAVIS.T,20110403,755,0.000,,20.6,8.9,11.1,C,NW,11,,,17.2,16.1,10.15,271,,,
DAVIS.T,20110404,855,0.000,,24.4,7.2,15.6,PC,N,2,,,18.3,15.0,8.629,270,,,
DAVIS.T,20110405,850,0.000,,22.8,9.4,16.7,PC,N,1,,,18.3,15.6,6.091,218,,,
DAVIS.T,20110406,855,0.000,,24.4,7.2,14.4,C,NW,4,,,18.9,16.1,4.569,272,,,
DAVIS.T,20110407,855,0.000,,15.6,6.1,10.6,PC,NW,4,,,18.9,16.1,8.122,201,,,
DAVIS.T,20110408,848,0.000,,16.1,1.1,8.3,PC,S,1,,,17.2,16.1,4.569,254,,,
DAVIS.T,20110409,845,0.000,,20.0,1.7,11.1,PC,N,1,,,17.8,14.4,4.061,265,,,
DAVIS.T,20110410,840,0.000,,20.0,5.0,11.7,C,S,5,,,18.9,14.4,5.838,278,,,
DAVIS.T,20110411,730,0.000,,22.2,6.1,10.0,PC,SW,2,,,19.4,15.6,7.614,249,,,
DAVIS.T,20110412,755,0.000,,21.1,3.9,10.0,C,NW,1,,,19.4,16.1,5.330,271,,,
DAVIS.T,20110413,840,0.000,,18.9,7.2,11.1,R,SW,3,,,18.9,16.7,6.599,216,,,
DAVIS.T,20110414,845,0.000,,19.4,3.3,11.7,PC,NE,1,,,19.4,16.1,4.822,240,,,
DAVIS.T,20110415,740,0.000,,23.9,8.3,11.7,PC,SE,1,,,20.6,16.1,4.822,220,,,
DAVIS.T,20110416,845,0.000,,26.7,10.0,17.8,PC,N,4,,,22.2,17.2,4.822,263,,,
DAVIS.T,20110417,750,0.000,,26.1,11.1,17.2,PC,S,2,,,22.8,18.3,6.599,234,,,
DAVIS.T,20110418,855,0.000,,20.0,13.3,20.6,PC,SW,2,,,21.1,20.0,7.614,159,,,
DAVIS.T,20110419,830,0.000,,23.3,8.3,14.4,PC,NW,2,,,21.1,18.9,3.807,216,,,
DAVIS.T,20110420,735,0.254,,20.6,11.1,12.2,CY,SW,3,,,21.1,18.3,6.345,177,,,
DAVIS.T,20110421,735,1.015,,21.1,8.9,11.7,C,SW,2,,,21.7,18.9,5.076,269,,,
DAVIS.T,20110422,855,0.000,,21.1,7.8,15.0,CY,NW,2,,,21.1,18.9,6.091,195,,,
DAVIS.T,20110423,855,0.000,,20.0,8.3,13.9,PC,SW,1,,,21.1,18.9,5.838,197,,,
DAVIS.T,20110424,705,0.000,,23.3,11.1,13.3,PC,S,4,,,21.7,18.9,4.569,228,,,
DAVIS.T,20110425,705,0.761,,21.1,11.7,12.8,CY,SE,2,,,21.1,18.9,6.853,237,,,
DAVIS.T,20110426,830,0.000,,22.8,5.0,13.9,PC,N,8,,,21.7,18.3,7.107,306,,,
DAVIS.T,20110427,710,0.000,,24.4,6.1,11.1,C,N,0,,,22.8,18.3,7.107,284,,,
DAVIS.T,20110428,825,0.000,,25.0,9.4,16.1,C,SW,2,,,23.3,18.9,8.376,293,,,
DAVIS.T,20110429,855,0.000,,20.6,5.0,13.9,C,N,10,,,21.7,19.4,9.391,320,,,
DAVIS.T,20110430,830,0.000,,22.8,9.4,15.6,C,N,13,,,22.8,19.4,13.70,322,,,
DAVIS.T,20110501,800,0.000,,26.1,7.2,10.6,C,SE,2,,,22.2,18.9,8.376,319,,,
DAVIS.T,20110502,800,0.000,,28.9,8.9,17.8,C,0,0,,,22.8,18.9,8.122,310,,,
DAVIS.T,20110503,800,0.000,,28.9,11.7,14.4,C,NW,2,,,23.3,18.9,8.122,314,,,
DAVIS.T,20110504,800,0.000,,30.6,10.6,16.1,C,SE,1,,,23.9,17.8,8.376,320,,,
DAVIS.T,20110505,800,0.000,,34.4,13.9,18.9,C,0,0,,,23.3,20.0,8.122,311,,,
