Genotype,KRN,Year,Location,block,plot
Z021E0106,14,Y10,Curtiss,3,1452
Z021E0106,12,Y10,Curtiss,3,1452
Z021E0107,16,Y10,Curtiss,3,1453
Z021E0107,14,Y10,Curtiss,3,1453
Z021E0108,14,Y10,Curtiss,3,1454
Z021E0109,10,Y10,Curtiss,3,1455
Z021E0109,12,Y10,Curtiss,3,1455
Z021E0110,14,Y10,Curtiss,3,1456
Z021E0113,16,Y10,Curtiss,3,1457
Z021E0115,20,Y10,Curtiss,3,1458
Z021E0116,14,Y10,Curtiss,3,1459
Z021E0116,12,Y10,Curtiss,3,1459
Z021E0117,16,Y10,Curtiss,3,1460
Z021E0118,16,Y10,Curtiss,3,1461
Z021E0118,16,Y10,Curtiss,3,1461
Z021E0120,10,Y10,Curtiss,3,1462
Z021E0122,14,Y10,Curtiss,3,1463
Z021E0123,16,Y10,Curtiss,3,1464
Z021E0123,16,Y10,Curtiss,3,1464
Z021E0123,14,Y10,Curtiss,3,1464
Z021E0123,16,Y10,Curtiss,3,1464
Z021E0124,17,Y10,Curtiss,3,1465
Z021E0124,22,Y10,Curtiss,3,1465
Z021E0125,18,Y10,Curtiss,3,1466
Z021E0125,18,Y10,Curtiss,3,1466
Z021E0125,16,Y10,Curtiss,3,1466
Z021E0126,12,Y10,Curtiss,3,1467
Z021E0127,18,Y10,Curtiss,3,1468
Z021E0127,16,Y10,Curtiss,3,1468
Z021E0128,16,Y10,Curtiss,3,1469
Z021E0129,14,Y10,Curtiss,3,1470
Z021E0129,14,Y10,Curtiss,3,1470
Z021E0130,14,Y10,Curtiss,3,1471
Z021E0130,18,Y10,Curtiss,3,1471
Z021E0131,14,Y10,Curtiss,3,1472
Z021E0131,16,Y10,Curtiss,3,1472
Z021E0131,12,Y10,Curtiss,3,1472
Z021E0131,12,Y10,Curtiss,3,1472
Z021E0133,20,Y10,Curtiss,3,1473
Z021E0134,14,Y10,Curtiss,3,1474
Z021E0134,16,Y10,Curtiss,3,1474
Z021E0136,14,Y10,Curtiss,3,1475
Z021E0136,14,Y10,Curtiss,3,1475
Z021E0137,18,Y10,Curtiss,3,1476
Z021E0138,20,Y10,Curtiss,3,1477
Z021E0139,14,Y10,Curtiss,3,1478
Z021E0139,18,Y10,Curtiss,3,1478
Z021E0140,16,Y10,Curtiss,3,1479
Z021E0140,16,Y10,Curtiss,3,1479
Z021E0140,14,Y10,Curtiss,3,1479
Z021E0141,12,Y10,Curtiss,3,1480
Z021E0144,16,Y10,Curtiss,3,1481
Z021E0146,16,Y10,Curtiss,3,1482
Z021E0148,18,Y10,Curtiss,3,1483
Z021E0149,14,Y10,Curtiss,3,1484
Z021E0150,16,Y10,Curtiss,3,1485
Z021E0153,16,Y10,Curtiss,3,1486
Z021E0153,14,Y10,Curtiss,3,1486
Z021E0154,14,Y10,Curtiss,3,1487
Z021E0155,14,Y10,Curtiss,3,1488
Z021E0156,12,Y10,Curtiss,3,1489
Z021E0157,14,Y10,Curtiss,3,1490
Z021E0157,16,Y10,Curtiss,3,1490
Z021E0158,12,Y10,Curtiss,3,1491
Z021E0160,18,Y10,Curtiss,3,1492
Z021E0160,16,Y10,Curtiss,3,1492
Z021E0160,18,Y10,Curtiss,3,1492
Z021E0166,12,Y10,Curtiss,3,1493
Z021E0167,16,Y10,Curtiss,3,1494
Z021E0168,12,Y10,Curtiss,3,1495
Z021E0169,16,Y10,Curtiss,3,1496
Z021E0172,16,Y10,Curtiss,3,1497
Z021E0173,16,Y10,Curtiss,3,1498
Z021E0175,12,Y10,Curtiss,3,1499
Z021E0175,10,Y10,Curtiss,3,1499
Z021E0175,14,Y10,Curtiss,3,1499
Z021E0176,15,Y10,Curtiss,3,1500
Z021E0177,12,Y10,Curtiss,3,1501
Z021E0178,12,Y10,Curtiss,3,1502
Z021E0179,12,Y10,Curtiss,3,1503
Z021E0179,12,Y10,Curtiss,3,1503
Z021E0180,14,Y10,Curtiss,3,1504
Z021E0180,14,Y10,Curtiss,3,1504
Z021E0181,16,Y10,Curtiss,3,1505
Z021E0181,12,Y10,Curtiss,3,1505
Z021E0181,12,Y10,Curtiss,3,1505
Z021E0182,14,Y10,Curtiss,3,1506
Z021E0185,14,Y10,Curtiss,3,1507
Z021E0187,12,Y10,Curtiss,3,1508
Z021E0188,16,Y10,Curtiss,3,1509
Z021E0188,14,Y10,Curtiss,3,1509
Z021E0189,14,Y10,Curtiss,3,1510
Z021E0191,16,Y10,Curtiss,3,1511
Z021E0191,12,Y10,Curtiss,3,1511
Z021E0192,12,Y10,Curtiss,3,1512
Z021E0192,10,Y10,Curtiss,3,1512
Z021E0192,14,Y10,Curtiss,3,1512
Z021E0195,12,Y10,Curtiss,3,1513
Z021E0196,12,Y10,Curtiss,3,1514
Z021E0196,16,Y10,Curtiss,3,1514
Z021E0196,14,Y10,Curtiss,3,1514
Z021E0235,14,Y10,Curtiss,3,1515
Z021E0235,16,Y10,Curtiss,3,1515
Z021E0239,12,Y10,Curtiss,3,1516
Z021E0241,10,Y10,Curtiss,3,1517
Z021E0241,12,Y10,Curtiss,3,1517
Z021E0241,12,Y10,Curtiss,3,1517
Z016E0001,16,Y10,Curtiss,3,876
Z016E0001,12,Y10,Curtiss,3,876
Z016E0001,10,Y10,Curtiss,3,876
Z016E0004,12,Y10,Curtiss,3,877
Z016E0004,14,Y10,Curtiss,3,877
Z016E0005,18,Y10,Curtiss,3,878
Z016E0007,14,Y10,Curtiss,3,879
Z016E0007,16,Y10,Curtiss,3,879
Z016E0008,14,Y10,Curtiss,3,880
Z016E0009,16,Y10,Curtiss,3,881
Z016E0010,14,Y10,Curtiss,3,882
Z016E0010,14,Y10,Curtiss,3,882
Z016E0010,14,Y10,Curtiss,3,882
Z016E0012,14,Y10,Curtiss,3,883
Z016E0012,10,Y10,Curtiss,3,883
Z016E0013,16,Y10,Curtiss,3,884
Z016E0014,14,Y10,Curtiss,3,885
Z016E0014,14,Y10,Curtiss,3,885
Z016E0015,14,Y10,Curtiss,3,886
Z016E0015,16,Y10,Curtiss,3,886
Z016E0016,14,Y10,Curtiss,3,887
Z016E0016,12,Y10,Curtiss,3,887
Z016E0017,14,Y10,Curtiss,3,888
Z016E0018,18,Y10,Curtiss,3,889
Z016E0018,16,Y10,Curtiss,3,889
Z016E0020,16,Y10,Curtiss,3,890
Z016E0022,16,Y10,Curtiss,3,891
Z016E0022,18,Y10,Curtiss,3,891
Z016E0023,16,Y10,Curtiss,3,892
Z016E0023,14,Y10,Curtiss,3,892
Z016E0024,18,Y10,Curtiss,3,893
Z016E0025,16,Y10,Curtiss,3,894
Z016E0025,18,Y10,Curtiss,3,894
Z016E0026,16,Y10,Curtiss,3,895
Z016E0026,14,Y10,Curtiss,3,895
Z016E0027,16,Y10,Curtiss,3,896
Z016E0027,14,Y10,Curtiss,3,896
Z016E0027,18,Y10,Curtiss,3,896
Z016E0028,16,Y10,Curtiss,3,897
Z016E0028,18,Y10,Curtiss,3,897
Z016E0029,16,Y10,Curtiss,3,898
Z016E0030,22,Y10,Curtiss,3,899
Z016E0030,18,Y10,Curtiss,3,899
Z016E0030,18,Y10,Curtiss,3,899
Z016E0032,14,Y10,Curtiss,3,900
Z016E0032,16,Y10,Curtiss,3,900
Z016E0032,12,Y10,Curtiss,3,900
Z016E0033,14,Y10,Curtiss,3,901
Z016E0033,12,Y10,Curtiss,3,901
Z016E0035,18,Y10,Curtiss,3,902
Z016E0039,14,Y10,Curtiss,3,903
Z016E0039,16,Y10,Curtiss,3,903
Z016E0039,16,Y10,Curtiss,3,903
Z016E0041,14,Y10,Curtiss,3,904
Z016E0041,16,Y10,Curtiss,3,904
Z016E0041,16,Y10,Curtiss,3,904
Z016E0042,15,Y10,Curtiss,3,905
Z016E0042,16,Y10,Curtiss,3,905
Z016E0042,16,Y10,Curtiss,3,905
Z016E0043,12,Y10,Curtiss,3,906
Z016E0045,16,Y10,Curtiss,3,907
Z016E0045,16,Y10,Curtiss,3,907
Z016E0046,18,Y10,Curtiss,3,908
Z016E0048,12,Y10,Curtiss,3,909
Z016E0048,16,Y10,Curtiss,3,909
Z016E0048,16,Y10,Curtiss,3,909
Z016E0048,16,Y10,Curtiss,3,909
Z016E0049,14,Y10,Curtiss,3,910
Z016E0050,16,Y10,Curtiss,3,911
Z016E0050,16,Y10,Curtiss,3,911
Z016E0051,16,Y10,Curtiss,3,912
Z016E0051,16,Y10,Curtiss,3,912
Z016E0051,16,Y10,Curtiss,3,912
Z016E0051,16,Y10,Curtiss,3,912
Z016E0051,14,Y10,Curtiss,3,912
Z016E0053,16,Y10,Curtiss,3,913
Z016E0053,16,Y10,Curtiss,3,913
Z016E0054,18,Y10,Curtiss,3,914
Z016E0055,12,Y10,Curtiss,3,915
Z016E0055,14,Y10,Curtiss,3,915
Z016E0056,12,Y10,Curtiss,3,916
Z016E0057,18,Y10,Curtiss,3,917
Z016E0057,16,Y10,Curtiss,3,917
Z016E0058,14,Y10,Curtiss,3,918
Z016E0058,15,Y10,Curtiss,3,918
Z016E0059,16,Y10,Curtiss,3,919
Z016E0059,16,Y10,Curtiss,3,919
Z016E0059,18,Y10,Curtiss,3,919
Z016E0062,14,Y10,Curtiss,3,920
Z016E0062,14,Y10,Curtiss,3,920
Z016E0062,14,Y10,Curtiss,3,920
Z016E0062,12,Y10,Curtiss,3,920
Z016E0062,15,Y10,Curtiss,3,920
Z016E0063,14,Y10,Curtiss,3,921
Z016E0063,16,Y10,Curtiss,3,921
Z016E0063,14,Y10,Curtiss,3,921
Z016E0063,16,Y10,Curtiss,3,921
Z016E0064,14,Y10,Curtiss,3,922
Z016E0065,14,Y10,Curtiss,3,923
Z016E0065,16,Y10,Curtiss,3,923
Z016E0065,14,Y10,Curtiss,3,923
Z016E0066,12,Y10,Curtiss,3,924
Z016E0066,14,Y10,Curtiss,3,924
Z016E0066,12,Y10,Curtiss,3,924
Z016E0067,18,Y10,Curtiss,3,925
Z016E0067,18,Y10,Curtiss,3,925
Z016E0067,16,Y10,Curtiss,3,925
Z016E0068,16,Y10,Curtiss,3,926
Z016E0069,16,Y10,Curtiss,3,927
Z016E0069,16,Y10,Curtiss,3,927
Z016E0071,14,Y10,Curtiss,3,928
Z016E0072,16,Y10,Curtiss,3,929
Z016E0072,14,Y10,Curtiss,3,929
Z016E0072,14,Y10,Curtiss,3,929
Z016E0072,14,Y10,Curtiss,3,929
Z016E0072,14,Y10,Curtiss,3,929
Z016E0073,12,Y10,Curtiss,3,930
Z016E0073,14,Y10,Curtiss,3,930
Z016E0073,14,Y10,Curtiss,3,930
Z016E0074,20,Y10,Curtiss,3,931
Z016E0074,18,Y10,Curtiss,3,931
Z016E0074,22,Y10,Curtiss,3,931
Z016E0074,16,Y10,Curtiss,3,931
Z016E0074,20,Y10,Curtiss,3,931
Z016E0075,14,Y10,Curtiss,3,932
Z016E0076,16,Y10,Curtiss,3,933
Z016E0076,16,Y10,Curtiss,3,933
Z016E0076,15,Y10,Curtiss,3,933
Z016E0076,14,Y10,Curtiss,3,933
Z016E0077,12,Y10,Curtiss,3,934
Z016E0077,12,Y10,Curtiss,3,934
Z016E0077,14,Y10,Curtiss,3,934
Z016E0078,18,Y10,Curtiss,3,935
Z016E0078,12,Y10,Curtiss,3,935
Z016E0078,12,Y10,Curtiss,3,935
Z016E0078,16,Y10,Curtiss,3,935
Z016E0079,16,Y10,Curtiss,3,936
Z016E0079,16,Y10,Curtiss,3,936
Z016E0079,18,Y10,Curtiss,3,936
Z016E0080,16,Y10,Curtiss,3,937
Z016E0080,16,Y10,Curtiss,3,937
Z016E0080,16,Y10,Curtiss,3,937
Z016E0082,12,Y10,Curtiss,3,938
Z016E0083,16,Y10,Curtiss,3,939
Z016E0084,10,Y10,Curtiss,3,940
Z016E0084,12,Y10,Curtiss,3,940
Z016E0085,20,Y10,Curtiss,3,941
Z016E0085,18,Y10,Curtiss,3,941
Z016E0085,18,Y10,Curtiss,3,941
Z016E0085,16,Y10,Curtiss,3,941
Z016E0086,16,Y10,Curtiss,3,942
Z016E0086,16,Y10,Curtiss,3,942
Z016E0086,16,Y10,Curtiss,3,942
Z016E0087,16,Y10,Curtiss,3,943
Z016E0087,18,Y10,Curtiss,3,943
Z016E0088,16,Y10,Curtiss,3,944
Z016E0088,14,Y10,Curtiss,3,944
Z016E0089,14,Y10,Curtiss,3,945
Z016E0089,14,Y10,Curtiss,3,945
Z016E0090,18,Y10,Curtiss,3,946
Z016E0091,16,Y10,Curtiss,3,947
Z016E0092,14,Y10,Curtiss,3,948
Z016E0093,12,Y10,Curtiss,3,949
Z016E0095,18,Y10,Curtiss,3,951
Z016E0096,16,Y10,Curtiss,3,952
Z016E0096,18,Y10,Curtiss,3,952
Z016E0097,16,Y10,Curtiss,3,953
Z016E0098,16,Y10,Curtiss,3,954
Z016E0098,16,Y10,Curtiss,3,954
Z016E0099,14,Y10,Curtiss,3,955
Z016E0099,12,Y10,Curtiss,3,955
Z016E0104,14,Y10,Curtiss,3,956
Z016E0104,14,Y10,Curtiss,3,956
Z016E0106,12,Y10,Curtiss,3,957
Z016E0107,16,Y10,Curtiss,3,958
Z016E0107,12,Y10,Curtiss,3,958
Z016E0107,14,Y10,Curtiss,3,958
Z016E0108,19,Y10,Curtiss,3,959
Z016E0108,18,Y10,Curtiss,3,959
Z016E0108,16,Y10,Curtiss,3,959
Z016E0109,18,Y10,Curtiss,3,960
Z016E0109,18,Y10,Curtiss,3,960
Z016E0110,16,Y10,Curtiss,3,961
Z016E0111,14,Y10,Curtiss,3,962
Z016E0111,12,Y10,Curtiss,3,962
Z016E0111,14,Y10,Curtiss,3,962
Z016E0111,16,Y10,Curtiss,3,962
Z016E0112,18,Y10,Curtiss,3,963
Z016E0112,16,Y10,Curtiss,3,963
Z016E0112,16,Y10,Curtiss,3,963
Z016E0113,12,Y10,Curtiss,3,964
Z016E0113,16,Y10,Curtiss,3,964
Z016E0113,14,Y10,Curtiss,3,964
Z016E0115,16,Y10,Curtiss,3,965
Z016E0115,15,Y10,Curtiss,3,965
Z016E0115,16,Y10,Curtiss,3,965
Z016E0115,14,Y10,Curtiss,3,965
Z016E0116,14,Y10,Curtiss,3,966
Z016E0116,14,Y10,Curtiss,3,966
Z016E0118,18,Y10,Curtiss,3,967
Z016E0118,18,Y10,Curtiss,3,967
Z016E0118,16,Y10,Curtiss,3,967
Z016E0118,18,Y10,Curtiss,3,967
Z016E0119,17,Y10,Curtiss,3,968
Z016E0119,16,Y10,Curtiss,3,968
Z016E0120,18,Y10,Curtiss,3,969
Z016E0120,14,Y10,Curtiss,3,969
Z016E0120,14,Y10,Curtiss,3,969
Z016E0122,16,Y10,Curtiss,3,970
Z016E0122,12,Y10,Curtiss,3,970
Z016E0123,14,Y10,Curtiss,3,971
Z016E0123,14,Y10,Curtiss,3,971
Z016E0123,16,Y10,Curtiss,3,971
Z016E0125,18,Y10,Curtiss,3,972
Z016E0125,14,Y10,Curtiss,3,972
Z016E0125,16,Y10,Curtiss,3,972
Z016E0125,18,Y10,Curtiss,3,972
Z016E0125,20,Y10,Curtiss,3,972
Z016E0126,18,Y10,Curtiss,3,973
Z016E0126,16,Y10,Curtiss,3,973
Z016E0126,16,Y10,Curtiss,3,973
Z016E0126,20,Y10,Curtiss,3,973
Z016E0127,20,Y10,Curtiss,3,974
Z016E0127,20,Y10,Curtiss,3,974
Z016E0127,18,Y10,Curtiss,3,974
Z016E0129,12,Y10,Curtiss,3,975
Z016E0129,14,Y10,Curtiss,3,975
Z016E0130,18,Y10,Curtiss,3,976
Z016E0130,14,Y10,Curtiss,3,976
Z016E0130,18,Y10,Curtiss,3,976
Z016E0131,16,Y10,Curtiss,3,977
Z016E0131,14,Y10,Curtiss,3,977
Z016E0131,14,Y10,Curtiss,3,977
Z016E0131,16,Y10,Curtiss,3,977
Z016E0131,14,Y10,Curtiss,3,977
Z016E0132,18,Y10,Curtiss,3,978
Z016E0132,15,Y10,Curtiss,3,978
Z016E0132,14,Y10,Curtiss,3,978
Z016E0132,15,Y10,Curtiss,3,978
Z016E0133,16,Y10,Curtiss,3,979
Z016E0133,14,Y10,Curtiss,3,979
Z016E0134,12,Y10,Curtiss,3,980
Z016E0134,12,Y10,Curtiss,3,980
Z016E0135,18,Y10,Curtiss,3,981
Z016E0135,16,Y10,Curtiss,3,981
Z016E0135,18,Y10,Curtiss,3,981
Z016E0136,16,Y10,Curtiss,3,982
Z016E0136,14,Y10,Curtiss,3,982
Z016E0137,12,Y10,Curtiss,3,983
Z016E0137,14,Y10,Curtiss,3,983
Z016E0138,18,Y10,Curtiss,3,984
Z016E0140,14,Y10,Curtiss,3,985
Z016E0140,16,Y10,Curtiss,3,985
Z016E0141,16,Y10,Curtiss,3,986
Z016E0141,12,Y10,Curtiss,3,986
Z016E0141,12,Y10,Curtiss,3,986
Z016E0141,16,Y10,Curtiss,3,986
Z016E0142,14,Y10,Curtiss,3,987
Z016E0142,16,Y10,Curtiss,3,987
Z016E0143,12,Y10,Curtiss,3,988
Z016E0143,14,Y10,Curtiss,3,988
Z016E0144,18,Y10,Curtiss,3,989
Z016E0144,14,Y10,Curtiss,3,989
Z016E0144,20,Y10,Curtiss,3,989
Z016E0145,12,Y10,Curtiss,3,990
Z016E0145,14,Y10,Curtiss,3,990
Z016E0146,16,Y10,Curtiss,3,991
Z016E0146,16,Y10,Curtiss,3,991
Z016E0147,16,Y10,Curtiss,3,992
Z016E0147,18,Y10,Curtiss,3,992
Z016E0148,14,Y10,Curtiss,3,993
Z016E0148,14,Y10,Curtiss,3,993
Z016E0149,16,Y10,Curtiss,3,994
Z016E0149,14,Y10,Curtiss,3,994
Z016E0150,18,Y10,Curtiss,3,995
Z016E0151,18,Y10,Curtiss,3,996
Z016E0154,20,Y10,Curtiss,3,997
Z016E0155,14,Y10,Curtiss,3,998
Z016E0155,16,Y10,Curtiss,3,998
Z016E0155,12,Y10,Curtiss,3,998
Z016E0155,14,Y10,Curtiss,3,998
Z016E0156,12,Y10,Curtiss,3,999
Z016E0156,12,Y10,Curtiss,3,999
Z016E0156,14,Y10,Curtiss,3,999
Z016E0156,14,Y10,Curtiss,3,999
Z016E0157,14,Y10,Curtiss,3,1000
Z016E0157,12,Y10,Curtiss,3,1000
Z016E0158,16,Y10,Curtiss,3,1001
Z016E0159,20,Y10,Curtiss,3,1002
Z016E0159,20,Y10,Curtiss,3,1002
Z016E0159,18,Y10,Curtiss,3,1002
Z016E0159,18,Y10,Curtiss,3,1002
Z016E0160,16,Y10,Curtiss,3,1003
Z016E0162,16,Y10,Curtiss,3,1004
Z016E0162,18,Y10,Curtiss,3,1004
Z016E0162,16,Y10,Curtiss,3,1004
Z016E0163,16,Y10,Curtiss,3,1005
Z016E0164,14,Y10,Curtiss,3,1006
Z016E0164,16,Y10,Curtiss,3,1006
Z016E0164,14,Y10,Curtiss,3,1006
Z016E0165,16,Y10,Curtiss,3,1007
Z016E0165,14,Y10,Curtiss,3,1007
Z016E0166,16,Y10,Curtiss,3,1008
Z016E0166,16,Y10,Curtiss,3,1008
Z016E0166,14,Y10,Curtiss,3,1008
Z016E0166,14,Y10,Curtiss,3,1008
Z016E0168,15,Y10,Curtiss,3,1009
Z016E0169,16,Y10,Curtiss,3,1010
Z016E0170,16,Y10,Curtiss,3,1011
Z016E0170,18,Y10,Curtiss,3,1011
Z016E0170,12,Y10,Curtiss,3,1011
Z016E0171,14,Y10,Curtiss,3,1012
Z016E0171,16,Y10,Curtiss,3,1012
Z016E0172,16,Y10,Curtiss,3,1013
Z016E0172,16,Y10,Curtiss,3,1013
Z016E0173,18,Y10,Curtiss,3,1014
Z016E0174,20,Y10,Curtiss,3,1015
Z016E0174,16,Y10,Curtiss,3,1015
Z016E0174,16,Y10,Curtiss,3,1015
Z016E0175,16,Y10,Curtiss,3,1016
Z016E0175,15,Y10,Curtiss,3,1016
Z016E0175,12,Y10,Curtiss,3,1016
Z016E0176,20,Y10,Curtiss,3,1017
Z016E0176,18,Y10,Curtiss,3,1017
Z016E0176,18,Y10,Curtiss,3,1017
Z016E0178,14,Y10,Curtiss,3,1018
Z016E0178,14,Y10,Curtiss,3,1018
Z016E0180,18,Y10,Curtiss,3,1019
Z016E0180,18,Y10,Curtiss,3,1019
Z016E0181,12,Y10,Curtiss,3,1020
Z016E0181,14,Y10,Curtiss,3,1020
Z016E0182,16,Y10,Curtiss,3,1021
Z016E0182,16,Y10,Curtiss,3,1021
Z016E0182,14,Y10,Curtiss,3,1021
Z016E0182,16,Y10,Curtiss,3,1021
Z016E0183,12,Y10,Curtiss,3,1022
Z016E0183,12,Y10,Curtiss,3,1022
Z016E0183,12,Y10,Curtiss,3,1022
Z016E0184,14,Y10,Curtiss,3,1023
Z016E0184,14,Y10,Curtiss,3,1023
Z016E0184,16,Y10,Curtiss,3,1023
Z016E0185,16,Y10,Curtiss,3,1024
Z016E0185,14,Y10,Curtiss,3,1024
Z016E0186,18,Y10,Curtiss,3,1025
Z016E0186,20,Y10,Curtiss,3,1025
Z016E0187,18,Y10,Curtiss,3,1026
Z016E0187,14,Y10,Curtiss,3,1026
Z016E0188,16,Y10,Curtiss,3,1027
Z016E0188,14,Y10,Curtiss,3,1027
Z016E0188,16,Y10,Curtiss,3,1027
Z016E0189,12,Y10,Curtiss,3,1028
Z016E0189,12,Y10,Curtiss,3,1028
Z016E0189,14,Y10,Curtiss,3,1028
Z016E0189,16,Y10,Curtiss,3,1028
Z016E0190,14,Y10,Curtiss,3,1029
Z016E0190,12,Y10,Curtiss,3,1029
Z016E0190,14,Y10,Curtiss,3,1029
Z016E0191,14,Y10,Curtiss,3,1030
Z016E0191,16,Y10,Curtiss,3,1030
Z016E0191,12,Y10,Curtiss,3,1030
Z016E0191,14,Y10,Curtiss,3,1030
Z016E0192,16,Y10,Curtiss,3,1031
Z016E0192,16,Y10,Curtiss,3,1031
Z016E0192,16,Y10,Curtiss,3,1031
Z016E0192,16,Y10,Curtiss,3,1031
Z016E0193,16,Y10,Curtiss,3,1032
Z016E0193,18,Y10,Curtiss,3,1032
Z016E0193,17,Y10,Curtiss,3,1032
Z016E0195,16,Y10,Curtiss,3,1033
Z016E0195,16,Y10,Curtiss,3,1033
Z016E0196,18,Y10,Curtiss,3,1034
Z016E0196,16,Y10,Curtiss,3,1034
Z016E0196,18,Y10,Curtiss,3,1034
Z016E0197,16,Y10,Curtiss,3,1035
Z016E0197,16,Y10,Curtiss,3,1035
Z016E0197,20,Y10,Curtiss,3,1035
Z016E0199,16,Y10,Curtiss,3,1036
Z016E0199,14,Y10,Curtiss,3,1036
Z016E0200,16,Y10,Curtiss,3,1037
Z016E0200,14,Y10,Curtiss,3,1037
Z016E0213,14,Y10,Curtiss,3,1038
Z016E0238,12,Y10,Curtiss,3,1039
Z016E0238,16,Y10,Curtiss,3,1039
Z016E0238,12,Y10,Curtiss,3,1039
Z020E0001,16,Y10,Curtiss,3,1218
Z020E0002,16,Y10,Curtiss,3,1219
Z020E0002,16,Y10,Curtiss,3,1219
Z020E0002,18,Y10,Curtiss,3,1219
Z020E0002,14,Y10,Curtiss,3,1219
Z020E0003,16,Y10,Curtiss,3,1220
Z020E0003,14,Y10,Curtiss,3,1220
Z020E0004,12,Y10,Curtiss,3,1221
Z020E0004,10,Y10,Curtiss,3,1221
Z020E0005,16,Y10,Curtiss,3,1222
Z020E0006,14,Y10,Curtiss,3,1223
Z020E0006,12,Y10,Curtiss,3,1223
Z020E0006,14,Y10,Curtiss,3,1223
Z020E0006,12,Y10,Curtiss,3,1223
Z020E0007,20,Y10,Curtiss,3,1224
Z020E0007,16,Y10,Curtiss,3,1224
Z020E0007,18,Y10,Curtiss,3,1224
Z020E0007,20,Y10,Curtiss,3,1224
Z020E0008,18,Y10,Curtiss,3,1225
Z020E0009,18,Y10,Curtiss,3,1226
Z020E0009,16,Y10,Curtiss,3,1226
Z020E0009,18,Y10,Curtiss,3,1226
Z020E0009,18,Y10,Curtiss,3,1226
Z020E0010,18,Y10,Curtiss,3,1227
Z020E0010,16,Y10,Curtiss,3,1227
Z020E0011,16,Y10,Curtiss,3,1228
Z020E0012,17,Y10,Curtiss,3,1229
Z020E0012,16,Y10,Curtiss,3,1229
Z020E0012,16,Y10,Curtiss,3,1229
Z020E0013,14,Y10,Curtiss,3,1230
Z020E0013,12,Y10,Curtiss,3,1230
Z020E0013,12,Y10,Curtiss,3,1230
Z020E0014,16,Y10,Curtiss,3,1231
Z020E0014,18,Y10,Curtiss,3,1231
Z020E0014,14,Y10,Curtiss,3,1231
Z020E0016,12,Y10,Curtiss,3,1232
Z020E0016,12,Y10,Curtiss,3,1232
Z020E0016,14,Y10,Curtiss,3,1232
Z020E0017,12,Y10,Curtiss,3,1233
Z020E0017,14,Y10,Curtiss,3,1233
Z020E0017,12,Y10,Curtiss,3,1233
Z020E0018,12,Y10,Curtiss,3,1234
Z020E0018,10,Y10,Curtiss,3,1234
Z020E0018,12,Y10,Curtiss,3,1234
Z020E0019,18,Y10,Curtiss,3,1235
Z020E0019,18,Y10,Curtiss,3,1235
Z020E0020,20,Y10,Curtiss,3,1236
Z020E0022,14,Y10,Curtiss,3,1237
Z020E0022,14,Y10,Curtiss,3,1237
Z020E0023,16,Y10,Curtiss,3,1238
Z020E0025,16,Y10,Curtiss,3,1239
Z020E0025,16,Y10,Curtiss,3,1239
Z020E0025,18,Y10,Curtiss,3,1239
Z020E0025,18,Y10,Curtiss,3,1239
Z020E0027,14,Y10,Curtiss,3,1240
Z020E0027,16,Y10,Curtiss,3,1240
Z020E0027,14,Y10,Curtiss,3,1240
Z020E0028,14,Y10,Curtiss,3,1241
Z020E0028,12,Y10,Curtiss,3,1241
Z020E0028,12,Y10,Curtiss,3,1241
Z020E0029,16,Y10,Curtiss,3,1242
Z020E0029,14,Y10,Curtiss,3,1242
Z020E0029,14,Y10,Curtiss,3,1242
Z020E0029,16,Y10,Curtiss,3,1242
Z020E0029,16,Y10,Curtiss,3,1242
Z020E0030,16,Y10,Curtiss,3,1243
Z020E0030,14,Y10,Curtiss,3,1243
Z020E0030,14,Y10,Curtiss,3,1243
Z020E0031,18,Y10,Curtiss,3,1244
Z020E0031,17,Y10,Curtiss,3,1244
Z020E0032,16,Y10,Curtiss,3,1245
Z020E0032,16,Y10,Curtiss,3,1245
Z020E0033,14,Y10,Curtiss,3,1246
Z020E0034,16,Y10,Curtiss,3,1247
Z020E0034,18,Y10,Curtiss,3,1247
Z020E0034,20,Y10,Curtiss,3,1247
Z020E0035,14,Y10,Curtiss,3,1248
Z020E0035,16,Y10,Curtiss,3,1248
Z020E0037,14,Y10,Curtiss,3,1249
Z020E0037,16,Y10,Curtiss,3,1249
Z020E0037,18,Y10,Curtiss,3,1249
Z020E0038,16,Y10,Curtiss,3,1250
Z020E0038,14,Y10,Curtiss,3,1250
Z020E0041,14,Y10,Curtiss,3,1251
Z020E0041,16,Y10,Curtiss,3,1251
Z020E0042,18,Y10,Curtiss,3,1252
Z020E0042,16,Y10,Curtiss,3,1252
Z020E0042,20,Y10,Curtiss,3,1252
Z020E0042,18,Y10,Curtiss,3,1252
Z020E0042,18,Y10,Curtiss,3,1252
Z020E0043,16,Y10,Curtiss,3,1253
Z020E0043,12,Y10,Curtiss,3,1253
Z020E0043,12,Y10,Curtiss,3,1253
Z020E0043,12,Y10,Curtiss,3,1253
Z020E0043,14,Y10,Curtiss,3,1253
Z020E0045,16,Y10,Curtiss,3,1254
Z020E0046,14,Y10,Curtiss,3,1255
Z020E0046,16,Y10,Curtiss,3,1255
Z020E0046,14,Y10,Curtiss,3,1255
Z020E0046,18,Y10,Curtiss,3,1255
Z020E0047,14,Y10,Curtiss,3,1256
Z020E0048,14,Y10,Curtiss,3,1257
Z020E0048,14,Y10,Curtiss,3,1257
